village,adjmatrix_key,pid,hhid,resp_id,resp_gend,resp_status,age,religion,caste,subcaste,mothertongue,speakother,kannada,tamil,telugu,hindi,urdu,english,otherlang,educ,villagenative,native_name,native_type,native_taluk,native_district,res_time_yrs,res_time_mths,movereason,movecontact,movecontact_res,movecontact_hhid,movecontact_pid,movecontact_name,workflag,work_freq,work_freq_type,occupation,privategovt,work_outside,work_outside_freq,shgparticipate,shg_no,savings,savings_no,electioncard,rationcard,rationcard_colour
29,636,2914102,29141,2,2,Spouse of Head of Household,19,ISLAM,OBC,SHEKH,URDU,Yes,Yes,No,No,No,No,No,,8TH STANDARD,No,data has been removed for publication,TOWN,data has been removed for publication,KOLAR,0.0,9.0,MARRIAGE,,,,,,No,,,,,,,No,,Yes,1.0,No,No,
29,641,2914401,29144,1,2,Head of Household,45,HINDUISM,OBC,DEVANGA,TELUGU,Yes,Yes,No,No,No,No,No,,NONE,Yes,,,,,,,,,,,,,No,,,,,,,No,,No,,Yes,Yes,YELLOW
29,642,2914402,29144,2,1,Other,27,HINDUISM,OBC,DEVANGA,KANNADA,Yes,No,No,Yes,No,No,No,,5TH STANDARD,Yes,,,,,,,,,,,,,Yes,7.0,DAYS PER WEEK,AGRICULTURE LABOUR,LAND OWNER,No,,No,,No,,Yes,Yes,YELLOW
29,643,2914403,29144,3,2,Other,19,HINDUISM,OBC,DEVANGA,TELUGU,Yes,Yes,No,No,No,No,No,,7TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,TUMAKURU,0.0,8.0,MARRIAGE,,,,,,No,,,,,,,No,,No,,No,No,
29,650,2914601,29146,1,1,Head of Household,42,ISLAM,OBC,SHAIK,URDU,Yes,Yes,Yes,Yes,Yes,No,No,,NONE,Yes,,,,,,,,,,,,,Yes,7.0,DAYS PER WEEK,GUJERI BUSINESS,PRIVATE BUSINESS,Yes,0.0,No,,No,,Yes,Yes,YELLOW
29,651,2914602,29146,2,2,Spouse of Head of Household,40,ISLAM,OBC,SHAIK,URDU,Yes,Yes,No,No,No,No,No,,4TH STANDARD,Yes,,,,,,,,,,,,,Yes,7.0,DAYS PER WEEK,UNSKILED LABOUR,PRIVATE FACTORY,No,,No,,Yes,1.0,Yes,Yes,YELLOW
29,663,2914901,29149,1,1,Head of Household,39,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,TELUGU,Yes,Yes,No,No,No,No,No,,7TH STANDARD,Yes,,,,,,,,,,,,,Yes,3.0,DAYS PER WEEK,PHOTOGRAPHER,PRIVATE BUSINESS,Yes,1.0,No,,Yes,1.0,Yes,Yes,YELLOW
29,664,2914902,29149,2,2,Spouse of Head of Household,25,HINDUISM,SCHEDULED CASTE,CRISTIAN,TELUGU,Yes,Yes,No,No,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,1.0,0.0,MARRIAGE,,,,,,No,,,,,,,No,,No,,No,No,
29,667,2915001,29150,1,1,Head of Household,65,HINDUISM,OBC,VOKKALIGARU,KANNADA,Yes,No,No,Yes,No,Yes,No,,7TH STANDARD,Yes,,,,,,,,,,,,,Yes,5.0,DAYS PER WEEK,AGRICULTURIST,OWN,No,,No,,Yes,1.0,Yes,Yes,YELLOW
29,668,2915002,29150,2,2,Spouse of Head of Household,55,HINDUISM,GENERAL,GOWDAS,KANNADA,Yes,No,No,Yes,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,40.0,0.0,MARRIAGE,,,,,,Yes,2.0,HOURS PER DAY,GROCERY SHOP,PRIVATE BUSINESS,No,,No,,No,,Yes,Yes,RED
29,669,2915003,29150,3,1,Other,36,HINDUISM,OBC,VOKKALIGARU,KANNADA,Yes,No,No,Yes,No,No,No,,2ND P.U.C.,Yes,,,,,,,,,,,,,Yes,5.0,DAYS PER WEEK,AGRICULTURE,OWN,No,,No,,No,,Yes,Yes,YELLOW
29,670,2915004,29150,4,2,Other,30,HINDUISM,GENERAL,GOWDAS,KANNADA,No,No,No,No,No,No,No,,8TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,12.0,,MARRIAGE,,,,,,No,,,,,,,No,,Yes,1.0,Yes,Yes,RED
29,673,2915007,29150,7,1,Other,34,HINDUISM,OBC,GOWDAS,KANNADA,Yes,No,No,Yes,No,Yes,No,,1ST P.U.C.,Yes,,,,,,,,,,,,,Yes,7.0,DAYS PER WEEK,GROCERY SHOP,PRIVATE BUSINESS,Yes,0.0,No,,Yes,1.0,Yes,Yes,RED
29,674,2915008,29150,8,2,Other,30,HINDUISM,OBC,GOWDARU,KANNADA,Yes,No,No,Yes,No,No,No,,5TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,9.0,,MARRIAGE,,,,,,No,,,,,,,No,,No,,Yes,Yes,RED
29,677,2915101,29151,1,2,Head of Household,45,HINDUISM,OBC,BALAJIGA,TELUGU,Yes,Yes,No,No,No,No,No,,NONE,Yes,,,,,,,,,,,,,Yes,7.0,DAYS PER WEEK,AGRICULTURE LABOUR,LAND OWNER,No,,No,,Yes,1.0,Yes,Yes,ANTYODAYA
29,678,2915102,29151,2,2,Other,25,HINDUISM,OBC,VOKKALIGA,TELUGU,Yes,Yes,No,No,No,No,No,,9TH STANDARD,Yes,,,,,,,,,,,,,No,,,,,,,No,,No,,Yes,No,
29,679,2915103,29151,3,1,Other,30,HINDUISM,OBC,BALAJIGA,TELUGU,Yes,Yes,No,No,No,No,No,,7TH STANDARD,Yes,,,,,,,,,,,,,Yes,7.0,DAYS PER WEEK,LABOUR IN BAKERY,BAKERY OWNER,Yes,0.0,No,,Yes,1.0,Yes,No,
29,681,2915105,29151,5,2,Other,18,HINDUISM,OBC,BALAJIGA,TELUGU,Yes,Yes,No,No,No,No,No,,7TH STANDARD,Yes,,,,,,,,,,,,,No,,,,,,,No,,No,,No,Yes,ANTYODAYA
29,687,2915301,29153,1,1,Head of Household,55,ISLAM,OBC,SHEKHA,URDU,Yes,Yes,No,Yes,No,No,No,,3RD STANDARD,Yes,,,,,,,,,,,,,No,,,,,,,No,,No,,Yes,Yes,GREEN
29,688,2915302,29153,2,2,Spouse of Head of Household,50,ISLAM,OBC,SHEIK,URDU,Yes,Yes,No,Yes,Yes,No,No,,3RD STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,32.0,0.0,MARRIAGE,,,,,,No,,,,,,,No,,No,,Yes,Yes,YELLOW
29,718,2915701,29157,1,1,Head of Household,40,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,KANNADA,Yes,No,Yes,Yes,Yes,Yes,Yes,,DEGREE OR ABOVE,Yes,,,,,,,,,,,,,Yes,7.0,DAYS PER WEEK,PRINTING PRESS WORKER,PRIVATE BUSINESS,Yes,2.0,No,,No,,Yes,Yes,YELLOW
29,719,2915702,29157,2,2,Spouse of Head of Household,30,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,TELUGU,Yes,Yes,No,No,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,5.0,0.0,MARRIAGE,,,,,,No,,,,,,,No,,No,,No,Yes,BLUE
29,722,2915801,29158,1,1,Head of Household,48,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,TELUGU,Yes,Yes,No,Yes,No,No,No,,NONE,Yes,,,,,,,,,,,,,Yes,3.0,DAYS PER WEEK,AGRICULTURE LABOUR,LAND LORD,Yes,0.0,No,,No,,Yes,Yes,YELLOW
29,723,2915802,29158,2,2,Spouse of Head of Household,42,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,TELUGU,Yes,Yes,No,No,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,CHITTUR,20.0,0.0,MARRIAGE,,,,,,Yes,3.0,DAYS PER WEEK,AGRICLUTURE LABOUR,LAND LORD,No,,No,,No,,Yes,Yes,YELLOW
29,728,2915901,29159,1,2,Head of Household,55,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,TAMIL,Yes,Yes,Yes,Yes,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,35.0,0.0,MARRIAGE,,,,,,Yes,3.0,DAYS PER WEEK,AGRICULTURE LABOUR,LAND LORD,Yes,0.0,No,,Yes,1.0,Yes,Yes,BLUE
29,729,2915902,29159,2,2,Other,18,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,TAMIL,Yes,Yes,No,Yes,No,No,No,,S.S.L.C.,Yes,,,,,,,,,,,,,Yes,3.0,DAYS PER WEEK,AGRICULTURE LABOUR,LAND LORD,Yes,0.0,No,,Yes,1.0,No,Yes,BLUE
29,756,2916701,29167,1,1,Head of Household,55,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,TAMIL,Yes,Yes,No,Yes,No,No,No,,1ST STANDARD,Yes,,,,,,,,,,,,,Yes,7.0,DAYS PER WEEK,AGRICULTURE LABOUR,LAND OWNER,No,,No,,Yes,1.0,Yes,Yes,YELLOW
29,757,2916702,29167,2,2,Spouse of Head of Household,38,HINDUISM,SCHEDULED CASTE,ADI KARNATAKA,KANNADA,Yes,No,Yes,Yes,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,28.0,0.0,MARRIAGE,,,,,,Yes,4.0,DAYS PER WEEK,AGRICULTURE LABOUR,COOLIE,Yes,0.0,No,,Yes,1.0,Yes,Yes,YELLOW
29,765,2916901,29169,1,1,Head of Household,30,ISLAM,OBC,SHEKHA,URDU,Yes,Yes,Yes,Yes,Yes,No,No,,6TH STANDARD,Yes,,,,,,,,,,,,,Yes,7.0,DAYS PER WEEK,DRIVER,PRIVATE BUSINESS,Yes,15.0,No,,No,,No,No,
29,770,2917101,29171,1,1,Head of Household,30,ISLAM,OBC,SHEKHA,URDU,Yes,Yes,No,Yes,No,No,No,,7TH STANDARD,Yes,,,,,,,,,,,,,Yes,7.0,DAYS PER WEEK,DRIVER,PRIVATE BUSINESS,Yes,10.0,No,,No,,Yes,No,
29,771,2917102,29171,2,2,Spouse of Head of Household,25,ISLAM,OBC,SHEIK,URDU,Yes,Yes,No,No,No,No,No,,5TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,2.0,0.0,MARRIAGE,,,,,,No,,,,,,,No,,No,,No,No,
29,811,2917801,29178,1,1,Head of Household,55,ISLAM,OBC,SHEIK,URDU,Yes,Yes,No,Yes,No,No,No,,7TH STANDARD,Yes,,,,,,,,,,,,,Yes,7.0,DAYS PER WEEK,AGRICULTURE LABOUR,LAND OWNER,Yes,0.0,No,,No,,Yes,Yes,YELLOW
29,812,2917802,29178,2,2,Spouse of Head of Household,48,ISLAM,OBC,SHEIK,URDU,Yes,Yes,No,No,No,No,No,,4TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,22.0,0.0,MARRIAGE,,,,,,No,,,,,,,No,,No,,Yes,Yes,YELLOW
29,815,2917805,29178,5,2,Other,18,ISLAM,OBC,SHEIK,URDU,Yes,Yes,No,Yes,No,No,No,,8TH STANDARD,Yes,,,,,,,,,,,,,No,,,,,,,No,,No,,No,Yes,YELLOW
29,825,2918201,29182,1,1,Head of Household,52,HINDUISM,OBC,BESTA,KANNADA,Yes,No,No,Yes,No,No,No,,2ND STANDARD,Yes,,,,,,,,,,,,,Yes,4.0,DAYS PER WEEK,AGRICULTURE LABOUR,LAND LORD,No,,No,,No,,Yes,Yes,YELLOW
29,826,2918202,29182,2,2,Spouse of Head of Household,55,HINDUISM,OBC,BESTA,KANNADA,Yes,No,No,Yes,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,29.0,0.0,MARRIAGE,,,,,,Yes,4.0,DAYS PER WEEK,AGRICULTURE LABOUR,LAND LORD,No,,No,,No,,Yes,Yes,YELLOW
29,838,2918401,29184,1,2,Head of Household,50,HINDUISM,OBC,BESTA,TELUGU,Yes,Yes,No,No,No,No,No,,6TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,CHITTUR,25.0,0.0,MARRIAGE,,,,,,Yes,7.0,DAYS PER WEEK,MASON,CONTRACTOR,No,,No,,No,,No,Yes,ANTYODAYA
29,839,2918402,29184,2,2,Other,20,HINDUISM,OBC,BESTA,TELUGU,Yes,Yes,No,No,No,No,No,,S.S.L.C.,Yes,,,,,,,,,,,,,Yes,7.0,DAYS PER WEEK,CASUAL LABOUR,OWNER,No,,Yes,1.0,Yes,1.0,No,Yes,AKSHAYA
29,840,2918403,29184,3,2,Other,18,HINDUISM,OBC,BESTA,TELUGU,Yes,Yes,No,No,No,No,Yes,,1ST P.U.C.,Yes,,,,,,,,,,,,,No,,,,,,,No,,No,,Missing,Yes,AKSHAYAPATHRE
29,860,2918701,29187,1,2,Head of Household,65,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,8TH STANDARD,Yes,,,,,,,,,,,,,No,,,,,,,No,,No,,Yes,Yes,YELLOW
29,861,2918702,29187,2,1,Other,53,HINDUISM,OBC,VOKKALIGA,KANNADA,No,No,No,No,No,No,No,,7TH STANDARD,Yes,,,,,,,,,,,,,Yes,7.0,DAYS PER WEEK,AGRICULTURIST,OWN,No,,No,,No,,Yes,Yes,YELLOW
29,862,2918703,29187,3,2,Other,35,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,2ND STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,9.0,0.0,MARRIAGE,,,,,,Yes,7.0,DAYS PER WEEK,AGRICULTURE LABOUR,LAND OWNER,No,,No,,No,,Yes,Yes,YELLOW
29,865,2918706,29187,6,2,Other,20,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,8TH STANDARD,Yes,,,,,,,,,,,,,No,,,,,,,No,,No,,Yes,Yes,YELLOW
29,867,2918708,29187,8,2,Other,18,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,DEGREE OR ABOVE,Yes,,,,,,,,,,,,,No,,,,,,,No,,No,,Yes,Yes,ANTYODAYA
29,868,2918801,29188,1,1,Head of Household,45,ISLAM,OBC,SHEIK,URDU,Yes,Yes,Yes,Yes,Yes,No,No,,NONE,Yes,,,,,,,,,,,,,Yes,7.0,DAYS PER WEEK,LABOUR IN NURSERY WORK,LAND OWNER,Yes,0.0,No,,No,,Yes,Yes,YELLOW
29,869,2918802,29188,2,2,Spouse of Head of Household,40,ISLAM,OBC,SHEIK,URDU,Yes,No,No,Yes,No,No,No,,7TH STANDARD,No,data has been removed for publication,TOWN,data has been removed for publication,KOLAR,25.0,,MARRIAGE,,,,,,No,,,,,,,No,,No,,Yes,Yes,YELLOW
29,872,2918805,29188,5,2,Other,18,ISLAM,OBC,SHEIK,URDU,Yes,Yes,No,No,Yes,No,No,,7TH STANDARD,No,data has been removed for publication,TOWN,data has been removed for publication,KOLAR,5.0,,EDUCATION,Yes,Yes,29147.0,5.0,data has been removed for publication,No,,,,,,,No,,No,,No,Yes,YELLOW
29,888,2919201,29192,1,1,Head of Household,31,HINDUISM,OBC,BANAJIGA,TELUGU,Yes,Yes,Yes,No,Yes,Yes,No,,S.S.L.C.,Yes,,,,,,,,,,,,,Yes,7.0,DAYS PER WEEK,HOTEL BUSINESS,PRIVATE BUSINESS,No,,No,,Yes,1.0,Yes,No,
29,891,2919301,29193,1,1,Head of Household,55,HINDUISM,OBC,BALAJIGA,TELUGU,Yes,Yes,Yes,No,Yes,Yes,Yes,,S.S.L.C.,Yes,,,,,,,,,,,,,Yes,7.0,DAYS PER WEEK,HOTEL BUSINESS,PRIVATE BUSINESS,No,,No,,Yes,2.0,Yes,Yes,BLUE
29,892,2919302,29193,2,2,Spouse of Head of Household,50,HINDUISM,OBC,BALAJIGA,TELUGU,Yes,Yes,Yes,No,Yes,No,No,,7TH STANDARD,No,data has been removed for publication,TOWN,data has been removed for publication,BANGALORE RURAL,35.0,0.0,MARRIAGE,,,,,,No,,,,,,,No,,Yes,2.0,Yes,Yes,BLUE
29,895,2919501,29195,1,2,Head of Household,38,ISLAM,OBC,SHEIK,URDU,Yes,Yes,No,Yes,No,No,No,,7TH STANDARD,No,data has been removed for publication,TOWN,data has been removed for publication,KOLAR,23.0,0.0,MARRIAGE,,,,,,Yes,6.0,DAYS PER WEEK,AGARBATHI MAKER LABOUR,AGARBATHI OWNERS,No,,No,,No,,Missing,Yes,YELLOW
29,896,2919502,29195,2,2,Other,18,ISLAM,OBC,SHEIK,URDU,Yes,Yes,No,Yes,No,No,No,,2ND P.U.C.,Yes,,,,,,,,,,,,,No,,,,,,,No,,No,,No,Yes,YELLOW
29,899,2919601,29196,1,1,Head of Household,46,ISLAM,OBC,SHEIK,URDU,Yes,Yes,No,Yes,No,No,No,,NONE,Yes,,,,,,,,,,,,,Yes,5.0,DAYS PER WEEK,CARPENTER,PRIVATE BUSINESS,Yes,0.0,No,,No,,Yes,Yes,GREEN
29,900,2919602,29196,2,2,Spouse of Head of Household,35,ISLAM,OBC,SHEIK,URDU,Yes,Yes,No,No,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,22.0,0.0,MARRIAGE,,,,,,No,,,,,,,No,,No,,Yes,Yes,GREEN
29,901,2919603,29196,3,1,Other,24,ISLAM,OBC,SHEIK,URDU,Yes,Yes,No,Yes,No,No,No,,S.S.L.C.,Yes,,,,,,,,,,,,,Yes,4.0,DAYS PER WEEK,AGRICULTURE LABOUR,LAND LORD,Yes,0.0,No,,No,,Yes,Yes,YELLOW
29,902,2919604,29196,4,2,Spouse of Head of Household,20,ISLAM,OBC,SHEIK,URDU,Yes,Yes,No,No,No,No,No,,S.S.L.C.,No,data has been removed for publication,TOWN,data has been removed for publication,KOLAR,1.0,0.0,MARRIAGE,,,,,,No,,,,,,,No,,No,,No,No,
29,912,2919801,29198,1,1,Head of Household,58,ISLAM,OBC,SHEIK,URDU,Yes,Yes,No,Yes,No,No,No,,NONE,Yes,,,,,,,,,,,,,Yes,2.0,DAYS PER WEEK,AGRICULTURE LABOUR,LAND LORD,No,,No,,No,,Yes,Yes,YELLOW
29,913,2919802,29198,2,2,Spouse of Head of Household,45,ISLAM,OBC,SHEIK,URDU,Yes,No,No,Yes,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,24.0,0.0,MARRIAGE,,,,,,No,,,,,,,No,,No,,Yes,Yes,YELLOW
29,919,2920001,29200,1,1,Head of Household,38,ISLAM,OBC,SHEIK,URDU,Yes,Yes,Yes,Yes,Yes,No,No,,2ND P.U.C.,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,SCHOOL TEACHER,GOVERNMENT,Yes,0.0,No,,Yes,1.0,Yes,Yes,RED
29,920,2920002,29200,2,2,Spouse of Head of Household,28,ISLAM,OBC,SHEIK,URDU,Yes,Yes,No,Yes,Yes,No,No,,7TH STANDARD,Yes,,,,,,,,,,,,,No,,,,,,,No,,No,,Yes,Yes,RED
29,935,2920401,29204,1,1,Head of Household,50,HINDUISM,OBC,VOKKALIGARU,KANNADA,Yes,No,No,Yes,No,Yes,No,,9TH STANDARD,Yes,,,,,,,,,,,,,Yes,5.0,DAYS PER WEEK,AGRICULTURE LABOUR,LAND OWNER,No,,No,,No,,Yes,Yes,GREEN
29,936,2920402,29204,2,2,Spouse of Head of Household,35,HINDUISM,OBC,VOKKALIGARU,KANNADA,Yes,No,No,Yes,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,14.0,,MARRIAGE,,,,,,Yes,5.0,DAYS PER WEEK,AGRICULTURE LABOUR,OWN,No,,No,,No,,Yes,Yes,GREEN
29,944,2920701,29207,1,1,Head of Household,40,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,Yes,No,Yes,No,No,No,,6TH STANDARD,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,AGRICULTURE,OWN,No,,No,,Yes,1.0,Yes,Yes,RED
29,945,2920702,29207,2,2,Spouse of Head of Household,32,HINDUISM,OBC,VOKKALIGARU,KANNADA,No,No,No,No,No,No,No,,S.S.L.C.,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,15.0,,MARRIAGE,,,,,,Yes,6.0,DAYS PER WEEK,TAILOR,PRIVATE BUSINESS,No,,Yes,1.0,Yes,1.0,Yes,No,
29,950,2920707,29207,7,1,Head of Household,35,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,Yes,No,Yes,No,No,No,,7TH STANDARD,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,ANIMAL HUSBANDRY,OWN,No,,No,,Yes,1.0,Yes,No,
29,951,2920708,29207,8,2,Other,26,HINDUISM,OBC,VOKKALIGARU,KANNADA,No,No,No,No,No,No,No,,8TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,5.0,,MARRIAGE,,,,,,No,,,,,,,No,,No,,Yes,Yes,RED
29,959,2920901,29209,1,1,Head of Household,48,HINDUISM,GENERAL,LINGAYATHARU,KANNADA,Yes,Yes,No,Yes,Yes,No,No,,9TH STANDARD,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,NON AGRICULTURE LABOUR,PRIVATE BUSINESS,Yes,0.0,No,,No,,Yes,Yes,GREEN
29,960,2920902,29209,2,2,Spouse of Head of Household,42,HINDUISM,GENERAL,LINGAYATHA,KANNADA,Yes,Yes,No,Yes,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,CHITTUR,20.0,,MARRIAGE,,,,,,Yes,4.0,DAYS PER WEEK,AGRICULTURE LABOUR,LAND OWNER,Yes,0.0,Yes,1.0,Yes,2.0,Yes,Yes,GREEN
29,965,2921101,29211,1,1,Head of Household,40,HINDUISM,GENERAL,LINGAYATH,KANNADA,Yes,No,No,Yes,No,No,No,,S.S.L.C.,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,AGRICULTURE,OWN,No,,No,,Yes,1.0,Yes,Yes,RED
29,966,2921102,29211,2,2,Spouse of Head of Household,35,HINDUISM,GENERAL,LINGAYATH,TELUGU,Yes,Yes,No,No,No,No,No,,5TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,10.0,,MARRIAGE,,,,,,Yes,4.0,DAYS PER WEEK,LABOUR,LAND LORD,No,,No,,No,,Yes,Yes,GREEN
29,969,2921201,29212,1,1,Head of Household,55,HINDUISM,GENERAL,LINGAYATHA,KANNADA,Yes,No,No,Yes,No,No,No,,S.S.L.C.,Yes,,,,,,,,,,,,,Yes,7.0,DAYS PER WEEK,AGRICULTURE,OWN,Yes,0.0,No,,No,,Yes,Yes,RED
29,970,2921202,29212,2,2,Spouse of Head of Household,50,HINDUISM,GENERAL,LINGAYATH,KANNADA,Yes,No,No,Yes,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,30.0,,MARRIAGE,,,,,,No,,,,,,,No,,No,,Yes,Yes,RED
29,975,2921301,29213,1,1,Head of Household,30,ISLAM,OBC,SHAIK,URDU,Yes,Yes,Yes,Yes,Yes,No,No,,4TH STANDARD,Yes,,,,,,,,,,,,,Yes,7.0,DAYS PER WEEK,CONDUCTOR,PRIVATE BUSINESS,Yes,0.0,No,,No,,Yes,Yes,GREEN
29,976,2921302,29213,2,2,Spouse of Head of Household,25,ISLAM,OBC,SYED,URDU,Yes,Yes,No,No,No,No,No,,7TH STANDARD,No,data has been removed for publication,CITY,,BANGALORE URBAN,3.0,,MARRIAGE,,,,,,No,,,,,,,No,,No,,Yes,No,
29,978,2921304,29213,4,1,Other,25,ISLAM,OBC,SHEIK,URDU,Yes,Yes,Yes,Yes,Yes,No,No,,7TH STANDARD,Yes,,,,,,,,,,,,,Yes,6.0,DAYS PER WEEK,CAR DRIVER,PRIVATE BUSINESS,Yes,0.0,No,,Yes,1.0,Yes,Yes,YELLOW
29,979,2921305,29213,5,2,Other,21,ISLAM,OBC,SAYED,URDU,No,No,No,No,No,No,No,,7TH STANDARD,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,3.0,0.0,MARRIAGE,,,,,,Yes,4.0,DAYS PER WEEK,TAILOR IN PIECE WORKER,PRIVATE BUSINESS,Yes,5.0,No,,No,,Yes,No,
29,986,2921501,29215,1,1,Head of Household,62,HINDUISM,GENERAL,LINGAYATH,KANNADA,Yes,No,Yes,Yes,Yes,Yes,Yes,,S.S.L.C.,Yes,,,,,,,,,,,,,No,,,,,,,No,,Yes,1.0,Yes,Yes,RED
29,987,2921502,29215,2,2,Spouse of Head of Household,52,HINDUISM,GENERAL,LINGAYATH,TELUGU,Yes,Yes,No,No,No,No,No,,5TH STANDARD,Yes,,,,,,,,,,,,,No,,,,,,,No,,No,,Yes,Yes,RED
29,988,2921503,29215,3,1,Other,32,HINDUISM,GENERAL,LINGAYATH,KANNADA,Yes,No,No,Yes,Yes,No,Yes,,UNCOMPLETED DEGREE,Yes,,,,,,,,,,,,,Yes,7.0,DAYS PER WEEK,BUSINESS,PRIVATE BUSINESS,Yes,0.0,No,,Yes,3.0,Yes,No,
29,995,2921601,29216,1,1,Head of Household,32,HINDUISM,OBC,BANAJIGA,TELUGU,Yes,Yes,No,No,No,No,No,,S.S.L.C.,Yes,,,,,,,,,,,,,Yes,4.0,DAYS PER WEEK,AGRICULTURE LABOUR,LAND LORD,Yes,0.0,No,,No,,Yes,Yes,RED
29,996,2921602,29216,2,2,Spouse of Head of Household,25,HINDUISM,SCHEDULED CASTE,BALAGIGA,KANNADA,Yes,No,No,Yes,No,No,No,,2ND P.U.C.,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,7.0,,MARRIAGE,,,,,,No,,,,,,,No,,No,,Yes,No,
29,1000,2921701,29217,1,1,Head of Household,40,HINDUISM,GENERAL,BRAHMINS,KANNADA,Yes,No,Yes,Yes,Yes,No,Yes,MARATI,2ND P.U.C.,Yes,,,,,,,,,,,,,Yes,5.0,DAYS PER WEEK,AYURVEDIC DOCTOR,PRIVATE BUSINESS,Yes,0.0,No,,No,,Yes,Yes,GREEN
29,1001,2921702,29217,2,2,Spouse of Head of Household,35,HINDUISM,GENERAL,BRAHMIN,KANNADA,Yes,No,No,Yes,No,No,No,,S.S.L.C.,No,data has been removed for publication,CITY,,BANGALORE,20.0,,MARRIAGE,,,,,,Yes,7.0,DAYS PER WEEK,TAILORING,OWN,No,,Yes,1.0,Yes,1.0,Yes,Yes,YELLOW
29,1003,2921704,29217,4,1,Other,40,HINDUISM,GENERAL,BRAHMIN,KANNADA,Yes,No,Yes,Yes,Yes,No,No,,4TH STANDARD,No,data has been removed for publication,CITY,,BANGALORE,20.0,,WORK,No,,,,,Yes,6.0,DAYS PER WEEK,HOTEL SUPPLIER,PRIVATE BUSINESS,Yes,6.0,No,,No,,No,No,
29,1004,2921705,29217,5,2,Other,38,HINDUISM,GENERAL,BRAHMINS,KANNADA,Yes,No,Yes,Yes,No,No,No,,NONE,No,data has been removed for publication,CITY,,BANGALORE,20.0,,MARRIAGE,,,,,,No,,,,,,,No,,No,,Yes,No,
29,1027,2922101,29221,1,1,Head of Household,73,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,NONE,Yes,,,,,,,,,,,,,No,,,,,,,No,,Yes,1.0,Yes,Yes,RED CARD
29,1028,2922102,29221,2,2,Spouse of Head of Household,55,HINDUISM,OBC,VOKKALIGA,KANNADA,Yes,No,No,Yes,No,No,No,,NONE,No,data has been removed for publication,VILLAGE,data has been removed for publication,KOLAR,46.0,,MARRIAGE,,,,,,No,,,,,,,No,,No,,Yes,Yes,RED
